compound_id,smiles,First generation in which the molecule appears,Total number of generations molecule is present,List of generations molecule is present,fitness,chromosome,Number of times this molecule was evolutionarily created (not carried over through elitism),"Generation, method this molecule was created, and parent ID numbers"
123,COc1ccc(I)c(C(=O)OC(C)C=Cc2cccc(C)c2)c1,2,1,[2],2.628697746431704,"[-1.266383    0.15836015  0.10914248 -1.2458609   0.10858303 -2.878965
 -0.18277138 -0.6357089   1.8310678   0.51675326 -1.7412404  -0.76872164
 -0.1787076   0.73944175 -0.5929523   0.1706716  -1.0825546   0.4351655
  0.91912246 -0.13986418  1.377582    1.4955523   0.82011735 -0.16555747
  0.63441354 -0.30311576  0.62066644 -0.6073769   0.31273228 -0.49295133
  2.4626167   1.3361311   0.10105351  0.15227386 -0.52724326 -0.6261723
  0.6232019  -0.64108926 -1.8712353   0.5094589   0.7561397   0.6931797
  0.8152001  -0.3606989  -1.1822898  -0.9439639   0.44927272  0.7675891
 -0.47553778 -0.16314793 -2.3636208   0.39147326  0.6359638   0.25871485
  1.9615722  -0.22403577  1.2280948   1.0137521  -0.526513    0.7218818
 -1.0839325   0.16993544  0.6917442  -0.2068227  -0.17141901  0.27480748
  0.13823557  0.1138218  -0.15512465 -0.5614051  -0.05321197  0.09239445
  0.0135389  -0.26115403 -0.40178704 -0.16184337  0.16694683 -0.16852994
  0.03110338 -0.4452734   1.4148122   0.13515496 -0.23393671 -0.11899882
 -0.12089776 -0.4554249  -0.06739719  0.15713462 -0.09819868 -0.43412828
 -0.12745366  0.21312883  0.25631955  0.04655576  0.5816796   0.07418392
  0.20498833  0.21414381  0.04490495  0.16535695 -0.32871264  0.14548671
 -0.06031425  0.21508688  0.08695588 -1.7653329   0.16955255 -0.49569133
 -0.10217021  0.10514577  0.13052836 -0.03373257  0.7611748  -0.51833045
  0.04070302 -0.679425    0.2959453  -0.36402816  0.03076407 -0.43308538
  0.03410065  0.12337708  0.04943085 -0.2079647   0.02698294  0.5348009
  0.56582874  0.19800197]",1,"{2: 'crossover, 58.0, 54.0'}"
124,Cc1nc(NC(=O)CC(=O)Nc2ccc(Br)cc2)cs1,2,1,[2],2.4658966608588293,"[-1.93646193e-01  4.21914846e-01  3.50831091e-01 -1.50776386e+00
  8.43853951e-02  9.56772566e-01 -3.85769159e-01 -2.16956913e-01
 -1.76094979e-01  4.33899462e-01 -2.99221486e-01  4.59318221e-01
  1.92741901e-01 -4.80992645e-02 -1.25195265e+00 -2.90916562e-01
  3.08306694e-01  2.61527002e-01 -2.01190323e-01 -6.50832713e-01
 -2.90397573e+00  9.41057146e-01  2.27749839e-01  1.17173004e+00
 -3.27014387e-01  6.78601503e-01  2.68021703e-01 -9.40069616e-01
  2.52734810e-01  8.84122998e-02 -1.02240193e+00  1.01965177e+00
  8.31592023e-01  6.91712946e-02 -3.60715955e-01  6.09510899e-01
  5.84304094e-01 -3.18221152e-01  1.35067642e+00  3.52669030e-01
  1.19670129e+00  4.86779392e-01  1.67204309e+00  2.31371975e+00
 -1.90271139e-02  1.58109114e-01  4.67672378e-01 -7.11734891e-01
 -4.08188611e-01 -1.25631928e+00  5.52155077e-02  2.14640528e-01
 -2.67530680e-02  3.71189564e-01  7.95178115e-01 -5.17551154e-02
 -2.00152040e-01 -1.97298825e-02  1.19525754e+00 -3.17401677e-01
 -1.93999678e-01  4.95598704e-01  1.10678419e-01 -6.64215803e-01
 -1.15802610e+00  2.33587086e-01 -1.13616951e-01 -1.97850853e-01
  1.67671338e-01  3.17390591e-01 -1.20696373e-01 -5.39689660e-02
 -3.58211577e-01  1.32518873e-01  6.21163845e-01 -3.01201969e-01
  3.43323290e-01 -9.13949460e-02  2.83686697e-01  2.09334910e-01
  1.15893543e+00  8.21294785e-02  1.03032909e-01 -1.45973429e-01
  6.96726918e-01 -3.30845356e-01  1.12135732e+00  6.53019175e-02
  5.46861112e-01 -3.51972997e-01 -9.54250991e-02 -1.11670449e-01
 -2.45720297e-01  5.16442955e-02 -4.72431839e-01 -1.16808735e-01
  4.04832512e-03 -6.94340616e-02 -1.11245759e-01 -5.94447479e-02
 -8.23003724e-02  4.57212441e-02 -1.80000514e-02 -1.52800903e-02
 -3.04242130e-02  1.38296783e-01 -1.51728630e-01 -1.89984024e-01
 -3.56919877e-02  5.11936285e-02 -1.86919719e-02 -5.73692396e-02
  2.26424001e-02 -7.00712502e-02 -5.58169633e-02 -4.05471325e-02
 -6.44128621e-02 -3.01232897e-02  2.66452879e-03  7.72532597e-02
 -1.48929477e-01  3.23222727e-02  7.97225721e-03  2.57718861e-02
 -2.14279257e-02 -1.60031021e-04  7.92188272e-02  2.90617160e-03]",1,"{2: 'crossover, 56.0, 57.0'}"
125,COc1cccc(C(C)NC(=O)NCC(=O)NC(C)(C)C)c1,2,2,"[2, 4]",2.2102120853138247,"[-1.18559098e+00 -1.04950085e-01  1.95765090e+00 -2.82827044e+00
 -5.88758886e-02 -2.37695599e+00  1.99413851e-01  1.10247934e+00
  1.65779543e+00 -8.53553295e-01  6.43158495e-01 -6.14187300e-01
  5.84243655e-01  1.05699646e+00 -9.56556082e-01  1.10614228e+00
 -1.19171035e+00  7.14880228e-01  2.76427567e-01 -1.02073610e+00
  2.14577174e+00 -7.49779046e-01  4.56703275e-01  1.26900434e-01
  1.78398371e-01 -9.14008260e-01  1.52427781e+00  2.95845479e-01
  9.50792551e-01  8.53677809e-01 -4.17189598e-02  4.59175527e-01
 -4.96719867e-01  1.77103847e-01  1.22491205e+00 -2.61563092e-01
 -3.85306537e-01 -6.32650733e-01  9.48323727e-01  6.58378363e-01
 -5.10343671e-01  1.61928439e+00  3.41655612e-01  6.95628226e-02
  1.14604485e+00 -1.31113678e-02  6.00282669e-01  4.19795215e-01
  3.75483632e-02  3.31163257e-01  2.21428394e-01 -1.05855763e+00
  5.47231317e-01 -2.04747248e+00  3.84286612e-01 -3.80200684e-01
 -1.45339489e+00 -1.18151927e+00  1.64002228e+00  4.61324751e-01
 -6.49272442e-01 -1.60508204e+00 -3.85910362e-01  4.78580326e-01
  9.13702995e-02 -2.80987099e-03  5.87653331e-02  1.60763040e-01
  5.13660684e-02  1.83006674e-02 -2.54409350e-02  8.56376626e-03
 -1.01083897e-01  8.73272121e-02 -2.72512436e-03  2.66672429e-02
  4.83397841e-02  3.35982740e-02  3.56717221e-02  6.03944585e-02
  1.27455258e+00  3.96611094e-02  2.16437057e-02  1.65300369e-02
  1.17976248e-01  2.53649689e-02  4.37013954e-02 -7.83520937e-02
  5.16356714e-03 -6.61215112e-02 -1.66495219e-01 -2.46594101e-02
 -3.94534618e-02  1.51685914e-02 -1.25695812e-02  1.14900591e-02
 -6.96571246e-02 -4.62757409e-01  3.43122929e-02 -2.84362227e-01
 -2.53039747e-01  1.02293678e-01  1.06856957e-01 -3.06279182e-01
 -1.22656062e-01 -1.64996719e+00  2.98845321e-01 -8.88946533e-01
 -3.76889765e-01 -3.66019122e-02  2.16370419e-01  1.24659210e-01
  3.15831065e-01  4.54254448e-01  1.26244456e-01 -1.06223357e+00
  6.43387079e-01 -1.75080597e-02  9.00025368e-02 -1.45555004e-01
  3.04258943e-01 -3.23144704e-01 -4.67592105e-02  2.51048118e-01
  4.49427366e-02  2.11852491e-01  1.31085485e-01  6.62267804e-02]",2,"{2: 'crossover, 57.0, 56.0', 4: 'crossover, 180.0, 152.0'}"
126,CSc1cc(C)nn1CC(=O)NNC(C)c1cc(C)on1,2,3,"[2, 3, 4]",2.8202783969286345,"[-1.8225716  -1.1371548   0.89460176  0.20909922 -0.26442224 -0.619229
 -0.6266374   0.32880443 -0.79132164 -0.26178116 -0.13173641  0.80299795
 -0.39212453 -0.9421283  -1.1507051   1.7275655  -0.46454728  0.7234942
  0.18886325 -0.158358   -1.3078619   0.14484197 -0.57576674 -1.7815273
  0.15630054 -1.0195628  -0.48598593 -0.14279991 -0.09209292  0.5394522
  0.09723443 -1.6028615  -0.07609349 -0.2834744   1.5487342   1.5839158
  1.1986129   0.9006887   1.261334    1.4717731   0.81413007  0.8789326
  0.0495646   0.5246508   1.7051643  -0.35825747  0.48531252 -0.51452357
 -0.38251412 -1.6678911  -0.31319395 -0.61271065 -0.37384635 -0.45487142
  0.7044201  -0.6991945  -0.59000397 -0.64158165  1.7840186  -0.64968467
  0.49570328 -1.036525   -0.7004304   1.1318688   0.03949116 -0.18073785
  0.14455464 -0.48333466  0.781999    0.13803962  0.18289778 -0.3659611
  0.9965203   0.43965277 -0.3501607   0.552364   -0.08254848  0.47208935
 -0.53109586  0.17041036  1.1003574  -0.23075673  0.29232576  0.07766773
  0.6792381   1.0636829   0.5365655  -0.03820806 -0.16127077  1.1486547
  0.36937815 -0.08926159 -0.17359129 -0.17135455  0.18483979  0.20106527
  0.0220746   0.27713966  0.65523684  0.0777228  -0.46958235  0.06665963
  0.10098841  0.00589065  0.00492208 -0.08302793  0.43844157  0.45771855
 -0.02921274 -0.12892716 -0.09639667  0.05288705 -0.48110196  0.21442364
  0.05139529  0.52822983  0.00481232 -0.62904656  0.18609801 -0.45692474
 -0.08392169 -0.00742987 -0.0142561  -0.04010154 -0.08100909 -0.39412344
 -0.2103374  -0.12497545]",3,"{2: 'crossover, 82.0, 93.0', 3: 'crossover, 103.0, 135.0', 4: 'crossover, 149.0, 146.0'}"
127,CC(NCC(=O)NS(C)(=O)=O)c1ccccc1,2,2,"[2, 3]",2.325056751264655,"[-7.43739486e-01 -1.16116214e+00  3.93758193e-02 -1.78545535e+00
 -1.06455982e-02  3.24329019e-01  3.50169957e-01  7.64486641e-02
 -6.01618409e-01 -3.16486537e-01 -4.78892326e-01  8.70047271e-01
  8.09108615e-01 -3.13362718e-01 -8.19745898e-01 -1.77096879e+00
  4.36786413e-01 -6.33246362e-01 -7.52108216e-01 -3.15301508e-01
 -1.01025212e+00 -1.69991523e-01 -1.32702470e+00 -1.41708124e+00
 -5.79555035e-01  7.22765326e-01 -6.90516710e-01  4.85888898e-01
 -6.31575167e-01 -9.43989873e-01 -1.09084296e+00  2.08872414e+00
 -4.96719867e-01  1.77103847e-01  1.22491205e+00 -2.61563092e-01
 -3.85306537e-01 -6.32650733e-01  9.48323727e-01  6.58378363e-01
 -5.10343671e-01  1.61928439e+00  3.41655612e-01  6.95628226e-02
  1.14604485e+00 -1.31113678e-02  6.00282669e-01  4.19795215e-01
  3.75483632e-02  3.31163257e-01  2.21428394e-01 -1.05855763e+00
  5.47231317e-01 -2.04747248e+00  3.84286612e-01 -3.80200684e-01
 -1.45339489e+00 -1.18151927e+00  1.64002228e+00  4.61324751e-01
 -6.49272442e-01 -1.60508204e+00 -3.85910362e-01  4.78580326e-01
  1.30248457e-01  6.95521683e-02 -1.86308695e-03 -1.97661564e-01
  3.10322717e-02 -1.71364099e-02 -7.36061707e-02  1.96726397e-02
  4.01569903e-02 -4.23755124e-02 -7.41338730e-02 -6.54164404e-02
 -1.34251475e-01 -2.97695007e-02  1.17033385e-02 -3.78632620e-02
  1.20333922e+00  5.74158356e-02 -7.02179968e-02 -5.82691468e-02
 -1.01675317e-02  2.88220495e-03  9.19297487e-02  5.66395856e-02
 -1.73585974e-02 -1.97108462e-02 -3.40085663e-02  6.34733588e-02
 -2.36724392e-02  4.00247239e-02 -1.10287562e-01  6.95042983e-02
 -6.96571246e-02 -4.62757409e-01  3.43122929e-02 -2.84362227e-01
 -2.53039747e-01  1.02293678e-01  1.06856957e-01 -3.06279182e-01
 -1.22656062e-01 -1.64996719e+00  2.98845321e-01 -8.88946533e-01
 -3.76889765e-01 -3.66019122e-02  2.16370419e-01  1.24659210e-01
  3.15831065e-01  4.54254448e-01  1.26244456e-01 -1.06223357e+00
  6.43387079e-01 -1.75080597e-02  9.00025368e-02 -1.45555004e-01
  3.04258943e-01 -3.23144704e-01 -4.67592105e-02  2.51048118e-01
  4.49427366e-02  2.11852491e-01  1.31085485e-01  6.62267804e-02]",2,"{2: 'crossover, 93.0, 82.0', 3: 'crossover + mutation, 102.0, 127.0'}"
128,COCC(=O)Oc1cccc(C(=O)C=Cc2ccccc2)c1,2,1,[2],2.3342024951859197,"[-0.52703387 -0.285765   -0.42439586  0.16027157  0.12598008 -0.59831744
 -0.3057252   1.616659   -1.0467789   0.6958828  -2.120729    0.23821105
  0.2773515  -1.6360776  -0.11406657 -0.5878454   0.15003929 -0.08892712
 -0.57687384  0.13981646  1.1681504  -0.48770744 -1.126007   -0.42112365
  0.28620908  0.10618574  1.2404988   1.301754    0.7639244  -0.04790433
  0.812289   -0.33497378  0.10105351  0.15227386 -0.52724326 -0.6261723
  0.6232019  -0.64108926 -1.8712353   0.5094589   0.7561397   0.6931797
  0.8152001  -0.3606989  -1.1822898  -0.9439639   0.44927272  0.7675891
 -0.47553778 -0.16314793 -2.3636208   0.39147326  0.6359638   0.25871485
  1.9615722  -0.22403577  1.2280948   1.0137521  -0.526513    0.7218818
 -1.0839325   0.16993544  0.6917442  -0.2068227   1.6788917  -0.0129904
 -0.2700671   0.1839898  -0.00398117  0.5276146  -0.23039477 -0.2006765
  0.21742636 -0.2452571  -2.0282266  -0.15283872  0.23430248  0.31942254
 -0.2103974   0.41891205  0.7064675   0.15485151  0.13842204  0.01161732
 -0.34727532  0.33887976 -0.9723938  -0.11519389 -0.03579924 -0.0140756
  0.92731273 -0.4973309  -0.31595406  0.25562334 -1.7654885   0.13442197
  0.20498833  0.21414381  0.04490495  0.16535695 -0.32871264  0.14548671
 -0.06031425  0.21508688  0.08695588 -1.7653329   0.16955255 -0.49569133
 -0.10217021  0.10514577  0.13052836 -0.03373257  0.7611748  -0.51833045
  0.04070302 -0.679425    0.2959453  -0.36402816  0.03076407 -0.43308538
  0.03410065  0.12337708  0.04943085 -0.2079647   0.02698294  0.5348009
  0.56582874  0.19800197]",1,"{2: 'crossover, 51.0, 63.0'}"
129,O=C1CCC(=O)N1CCCOc1ccccc1[NH+]1CCCC1,2,1,[2],2.8872932416484645,"[ 0.12564929 -0.6886107  -0.511272    0.7838145  -0.04817246 -0.14542803
 -0.2833641   0.11460572 -0.81285596  1.1093038   0.10552806  0.99249166
  0.5264878  -0.98612523  1.8526403  -0.48129156 -0.07268089  0.08606321
  0.8349532   0.6397217  -0.4210029   2.2472305  -0.25689203 -0.8497015
 -0.14777616 -1.383701   -0.64249563  1.585785    0.29275215 -1.002945
  1.226085   -0.6443577   1.1106732  -0.45144582 -1.0850233  -0.9618548
  0.66607994  0.46342972  0.88848853  0.46372855  2.791187    0.23522398
 -0.49140757 -0.09881237 -1.2185878   0.61449057  0.6651441   1.4701903
 -0.23571283  1.0860409   1.343317   -0.1571243   1.1852127   0.96366143
 -0.71889716 -0.0796161  -0.95771337  0.7496889   0.11459847  0.31727165
 -2.982422   -1.2572618   0.08002794 -2.3058739   1.8264198   0.17578018
 -0.08307442  0.0532591   0.2152244   0.21200372  0.06343898 -0.07566597
 -0.10820904 -0.09885626  0.18139187  0.14220358  0.30279818 -0.08850945
 -0.35842857  0.06906159  0.6922271   0.05294448  0.22194986  0.0403859
 -0.5977211  -0.14396796 -0.13232622 -0.05249543  0.08228037  0.38309237
 -0.90199625  0.15871611  0.28629518 -0.11444601 -0.4434942  -0.1337418
  0.44417757  0.11178884  0.23468633  0.33059454 -0.2635318  -0.0823321
  0.05743669  0.12518322 -0.04966705  1.0293885   1.5635101  -0.49705976
 -0.3338815   0.00750135  0.7089685   0.00416134  0.53474796  0.26068935
 -0.10446924 -0.30703092  0.5446702   0.7631089   0.12145193  0.05195944
  0.46742743 -0.04825224 -0.0826143  -0.21758483  0.26917374  0.62294364
  0.2626856   0.12323859]",1,"{2: 'crossover, 53.0, 90.0'}"
130,COc1ccc(-n2nc(C)[nH]c2=O)cc1OC(=O)NCc1ccccc1C,2,3,"[2, 3, 4]",2.8353929326669696,"[-3.3153929e-02 -1.4121791e+00  1.5484366e+00 -2.5789428e+00
 -2.8004923e-01 -5.4685992e-01  2.1522677e-01  5.2686524e-01
 -1.3369167e+00  1.1650479e+00 -1.9309404e+00  7.9000247e-01
 -1.9404588e+00 -2.8556931e+00 -1.3390185e+00 -1.5319548e+00
  8.3162105e-01 -6.3403720e-01 -9.5981705e-01 -8.7619901e-01
  8.9803040e-01  2.3158605e+00 -6.5977377e-01 -7.4625635e-01
 -2.6796722e-01  1.4023811e-02 -1.7394007e+00  1.0694867e+00
  4.0410090e-02 -4.6522948e-01  8.9382017e-01  7.4349993e-01
  5.1684922e-01  6.0378218e-01  5.1612234e-01  7.9470181e-01
 -1.0236164e+00 -3.8343275e-01 -1.1757369e+00 -1.7796573e-01
  1.0355153e+00  6.2125677e-01  9.8634809e-03 -1.3383993e+00
  6.1283177e-01 -6.6365814e-01  1.4523523e+00 -1.0799597e-01
 -5.9333062e-01 -2.7936333e-01 -2.0522830e+00 -8.8847935e-01
  1.5468996e+00  6.9553918e-01 -1.5531138e+00 -3.7047750e-01
 -7.0591342e-01 -2.5189275e-01  3.7034526e-01  1.4499903e-02
 -8.3925939e-01  2.3563422e-01  1.5139024e+00  1.5328313e+00
  9.1361767e-01  2.9336137e-01  6.6380240e-02 -4.3905377e-03
 -5.3710788e-02 -2.1942735e-02 -1.0412643e-02 -2.8760105e-01
 -5.5268019e-01 -1.9494000e-01 -1.3771096e+00  1.9187623e-01
 -1.6561031e-02  2.0739554e-01 -5.1003927e-01  3.0263251e-01
  9.7925413e-01  2.4540755e-01 -2.4280475e-01 -2.2332543e-01
  1.0403614e+00  2.2923250e-01  8.9332294e-01  6.4826794e-02
 -3.3287507e-01  3.7821507e-01  2.9258931e-01 -1.4361134e-01
  1.8225491e-02  1.3270310e-01  1.1048345e-01  5.4652715e-01
 -8.1602126e-02  7.2850496e-02 -3.1686735e-01 -1.9691899e-01
 -5.1127702e-02 -6.2975988e-02  1.2735352e-01 -1.4460777e-01
 -4.3950588e-02  9.5504647e-01 -4.4557744e-01 -4.8507228e-02
 -3.5821956e-01 -9.9837974e-02 -5.3259373e-01  2.2653602e-03
  1.8465716e-01  1.2658511e-01 -6.7449510e-03  8.5961074e-04
  1.4839953e-01  2.9245090e-01  3.6763018e-01  9.2353833e-01
  5.0749713e-01  1.2984774e-01 -7.2587408e-02 -4.4051893e-02
  6.9879591e-03 -2.9279575e-01  6.0469294e-01 -3.4854118e-02]",3,"{2: 'crossover, 90.0, 53.0', 3: 'crossover + mutation, 101.0, 106.0', 4: 'crossover, 179.0, 173.0'}"
131,COc1cccc(NC(=O)NOCc2cc(C)ccc2[N+](=O)[O-])c1,2,1,[2],2.570064667152516,"[ 1.354039   -1.4121791   1.5484366  -2.5789428  -0.28004923 -0.5468599
  0.21522677  0.52686524 -1.3369167   1.1650479  -1.9309404   0.79000247
 -1.9404588  -2.855693   -1.3390185  -1.5319548   0.83162105 -0.6340372
 -0.95981705 -0.876199    0.8980304   2.3158605  -0.65977377 -0.74625635
 -0.26796722  0.01402381 -1.7394007   1.0694867   0.04041009 -0.46522948
  0.89382017  0.74349993 -0.49671987  0.17710385  1.224912   -0.2615631
 -0.38530654 -0.63265073  0.9483237   0.65837836 -0.5103437   1.6192844
  0.3416556   0.06956282  1.1460449  -0.01311137  0.60028267  0.41979522
  0.03754836  0.33116326  0.2214284  -1.0585576   0.5472313  -2.0474725
  0.3842866  -0.38020068 -1.4533949  -1.1815193   1.6400223   0.46132475
 -0.64927244 -1.605082   -0.38591036  0.47858033  0.9136177   0.29336137
  0.06638024 -0.00439054 -0.05371079 -0.02194273 -0.01041264 -0.28760105
 -0.5526802  -0.19494    -1.3771096   0.19187623 -0.01656103  0.20739554
 -0.51003927  0.3026325   0.9792541  -0.6819196  -0.24280475 -0.22332543
  1.0403614   0.2292325   0.89332294  0.06482679 -0.33287507  0.37821507
  0.2925893  -0.14361134  0.01822549  0.1327031   0.11048345  0.54652715
 -0.06965712 -0.4627574   0.03431229 -0.28436223 -0.25303975  0.10229368
  0.10685696 -0.30627918 -0.12265606 -1.6499672   0.29884532 -0.88894653
 -0.37688977 -0.03660191  0.21637042  0.12465921  0.31583107  0.45425445
  0.12624446 -1.0622336   0.6433871  -0.01750806  0.09000254 -0.145555
  0.30425894 -0.3231447  -0.04675921  0.25104812  0.04494274  0.21185249
  0.13108549  0.06622678]",1,"{2: 'crossover + mutation, 71.0, 56.0'}"
132,CCOc1cccc(C(=O)Nc2nnc(NS(C)(=O)=O)s2)c1,2,1,[2],2.3520189067358985,"[ 1.8523365  -1.4649547   0.18359749 -0.7585292  -0.16792268 -0.1693524
  0.96598583  0.42052752 -0.3883692   0.6321637  -0.33700302 -0.92941016
 -0.36515635 -1.3618542  -0.9788705   0.06250089  0.17205873  1.0518247
  1.442713   -1.750466    0.27015725  1.25348    -0.9535098   0.92680687
 -0.00235849  0.562251   -1.5239034  -0.07186668  1.3890823  -1.3630276
 -0.82987434 -0.17268994 -0.49671987  0.17710385  1.224912   -0.2615631
 -0.38530654 -0.63265073  0.9483237   0.65837836 -0.5103437   1.6192844
  0.3416556   0.06956282  1.1460449  -0.01311137  0.60028267  0.41979522
  0.03754836  0.33116326  0.2214284  -1.0585576   0.5472313  -2.0474725
  0.3842866  -0.38020068 -1.4533949  -1.1815193   1.6400223   0.46132475
 -0.64927244 -1.605082   -0.38591036  0.47858033  1.5509918  -0.2619555
  0.18245457  0.3759057  -0.95848143 -0.39260006  0.20846921 -0.10979415
 -0.6536985   0.8466088   0.16323686 -0.08651748 -1.6570537  -0.38130748
  0.11009495 -0.17450836  0.6155148   0.12303568  0.06906226  0.2741453
 -0.08640931  0.8596417  -0.16510805 -0.33802757 -0.29422185 -0.7601496
  0.22623968  0.2604647  -0.049117   -0.16085938 -0.64162797 -0.586305
 -0.06965712 -0.4627574   0.03431229 -0.28436223 -0.25303975  0.10229368
  0.10685696 -0.30627918 -0.12265606 -1.6499672   0.29884532 -0.88894653
 -0.37688977 -0.03660191  0.21637042  0.12465921  0.31583107  0.45425445
  0.12624446 -1.0622336   0.6433871  -0.01750806  0.09000254 -0.145555
  0.30425894 -0.3231447  -0.04675921  0.25104812  0.04494274  0.21185249
  0.13108549  0.06622678]",1,"{2: 'crossover, 74.0, 56.0'}"
133,COCC(O)c1ccc(NC(=O)OCc2occc2Cl)cc1,2,1,[2],2.691024855843219,"[ 1.85233653e+00 -1.46495473e+00  1.83597490e-01 -7.58529186e-01
 -1.67922676e-01 -1.69352397e-01  2.80182934e+00  4.20527518e-01
 -3.88369203e-01  6.32163703e-01 -3.37003022e-01 -9.29410160e-01
 -3.65156353e-01 -1.36185420e+00 -9.78870511e-01  6.25008941e-02
  1.72058731e-01  1.05182469e+00  1.44271302e+00 -1.75046599e+00
  2.70157248e-01  1.25347996e+00 -9.53509808e-01  9.26806867e-01
 -2.35848874e-03  5.62250972e-01 -1.52390337e+00 -7.18666762e-02
  1.38908231e+00 -1.36302757e+00 -8.29874337e-01 -1.72689945e-01
  4.54216361e-01 -3.35573331e-02 -1.47790039e+00  1.49906671e+00
  3.24603200e-01 -2.24916291e+00  1.57054409e-01  3.43870401e-01
 -7.54582405e-01 -3.93471450e-01 -3.98689568e-01  1.71775603e+00
 -1.60069001e+00 -9.94113564e-01 -3.53529513e-01  1.94171584e+00
 -7.87903905e-01 -2.55635262e-01 -2.07791471e+00 -3.22850823e-01
  4.93942499e-01 -5.80609322e-01  1.88704038e+00  8.36124182e-01
 -3.38483751e-01  2.65862942e-01  5.46221077e-01 -9.78118658e-01
  4.53317910e-01 -7.51915947e-02  2.64369845e+00  2.64016062e-01
  1.55099177e+00 -2.61955500e-01  1.82454571e-01  3.75905693e-01
 -9.58481431e-01 -3.92600060e-01  2.08469212e-01 -1.09794155e-01
 -6.53698504e-01  8.46608818e-01  1.63236856e-01 -8.65174830e-02
 -1.65705371e+00 -3.81307483e-01  1.10094950e-01 -1.74508363e-01
  6.15514815e-01  1.23035684e-01  6.90622628e-02  2.74145305e-01
 -8.64093080e-02  8.59641671e-01 -1.65108055e-01 -3.38027567e-01
 -2.94221848e-01 -7.60149598e-01  2.26239681e-01  2.60464698e-01
 -4.91169989e-02 -1.60859376e-01 -6.41627967e-01 -5.86305022e-01
 -1.03101924e-01  3.50394472e-02  7.27416754e-01 -5.83401740e-01
  1.36893058e+00  4.03024793e-01  6.41976818e-02 -8.14848095e-02
 -3.44044715e-03  8.87617528e-01 -5.11623740e-01 -2.01283741e+00
  8.20582330e-01  1.04749255e-01  1.52759701e-01 -1.80451363e-01
 -3.38661075e-01 -8.92719865e-01 -2.33559795e-02  6.90695703e-01
 -5.64061642e-01 -1.04178810e+00  4.65247273e-01 -2.05944920e+00
 -1.66718733e+00  2.27234840e-01  3.50460231e-01 -3.51932824e-01
 -1.12040311e-01 -2.89318860e-01 -1.17990983e+00  2.36961290e-01]",1,"{2: 'crossover + mutation, 74.0, 64.0'}"
134,CCCCNc1sc(-c2ccc(C)s2)cc1C(C)OC,2,1,[2],2.721756490199993,"[-2.04722810e+00 -5.74326754e-01 -1.53625512e+00 -6.84793830e-01
  1.31351650e-01  3.40367174e+00  7.18881309e-01  1.26597071e+00
 -1.33116746e+00 -8.62850070e-01 -8.85479689e-01  1.26458496e-01
 -7.28703737e-01 -8.35077167e-01  1.87480450e+00  1.43096900e+00
  1.46929264e+00  4.74999666e-01 -2.75313139e-01  3.06919754e-01
  2.75520802e+00 -1.94824135e+00 -7.12957382e-01  4.49474454e-02
 -3.91302645e-01  9.53048319e-02 -7.94377565e-01  1.71535909e-02
  6.60331011e-01 -5.80562472e-01  8.43530893e-03 -4.03465366e+00
 -7.60934949e-02 -2.83474386e-01  1.54873419e+00  1.58391583e+00
  1.19861293e+00  9.00688708e-01  1.26133394e+00  1.47177315e+00
  8.14130068e-01  8.78932595e-01  4.95646037e-02  5.24650812e-01
  1.70516431e+00 -3.58257473e-01  4.85312521e-01 -5.14523566e-01
 -3.82514119e-01 -1.66789114e+00 -3.13193947e-01 -6.12710655e-01
 -3.73846352e-01 -4.54871416e-01  7.04420090e-01 -6.99194491e-01
 -5.90003967e-01 -6.41581655e-01  1.78401864e+00 -6.49684668e-01
  4.95703280e-01 -1.03652501e+00 -7.00430393e-01  1.13186884e+00
 -8.72744977e-01 -3.18186402e-01 -1.16307773e-02  2.05702022e-01
 -5.46855152e-01 -7.98279881e-01 -1.45294517e-03  6.46922216e-02
  9.68540847e-01  6.11896068e-02 -1.60668063e+00  2.11780787e-01
 -9.95944813e-02  1.13354266e-01 -5.91777205e-01 -1.83894575e-01
  1.35650647e+00  4.18720245e-02 -8.91873091e-02  8.91175270e-02
  1.21984877e-01  4.06351924e-01  1.79640555e+00  1.57562435e-01
 -3.73974949e-01  8.16070437e-01 -1.00014091e+00  2.63323367e-01
  9.25393999e-02  8.99585262e-02 -8.30258429e-01  2.02885374e-01
  2.20746025e-02  2.77139664e-01  6.55236840e-01  7.77228028e-02
 -4.69582349e-01  6.66596293e-02  1.00988410e-01  5.89065254e-03
  4.92207520e-03 -8.30279291e-02  4.38441575e-01  4.57718551e-01
 -2.92127430e-02 -1.28927156e-01 -9.63966697e-02  5.28870523e-02
 -4.81101960e-01  2.14423642e-01  5.13952896e-02  5.28229833e-01
  4.81231511e-03 -6.29046559e-01  1.86098009e-01 -4.56924736e-01
 -8.39216858e-02 -7.42986798e-03 -1.42560974e-02 -4.01015431e-02
 -8.10090899e-02 -3.94123435e-01 -2.10337400e-01 -1.24975450e-01]",1,"{2: 'crossover, 64.0, 74.0'}"
